Recency,Frequency,Monetary
26,82,397.35
540,34,232.05
390,2,75.6
729,9,347.54
462,6,299.4
85,16,788.38
21,205,3638.53
88,50,955.94
84,24,371.01
423,19,474.03
1,646,11419.67
437,38,745.5
14,432,1899.79
73,104,1153.56
3,164,3543.26
428,12,217.03
515,14,270.92
70,30,618.59
382,302,946.72
162,92,3340.03
7,570,4528.54
60,101,1059.1200000000001
539,13,243.9
53,47,939.37
200,13,969.1200000000001
43,105,2712.97
21,214,754.2
677,58,277.93
64,26,831.06
365,32,666.13
623,10,175.5
480,12,360.0
490,40,758.62
3,69,725.07
51,29,559.97
103,28,417.06
408,40,1272.8
177,16,364.83
36,775,5652.74
423,8,123.66
37,157,2819.17
45,66,650.75
5,1020,8923.3
60,52,200.92000000000002
499,44,767.91
578,14,214.70999999999998
325,1,440.0
240,36,904.1800000000001
592,3,50.48
5,134,2308.06
58,33,620.13
29,325,6753.89
114,90,1587.94
50,44,1263.52
276,19,237.36
176,114,836.95
60,101,1579.51
5,281,2376.17
119,8,156.75
178,158,1507.26
156,75,2951.11
51,16,307.78
218,5,67.95
3,94,1758.93
3,239,7250.76
67,64,1210.19
169,54,880.13
679,53,582.61
417,112,880.97
14,35,575.46
85,142,2289.23
75,53,181.09
542,69,935.62
39,34,519.61
411,27,418.08
4,148,2448.64
23,85,1466.3
239,20,305.68
609,19,373.01000000000005
441,23,608.86
393,50,843.74
50,345,6909.67
10,29,1212.05
4,61,974.4200000000001
18,175,4428.69
42,167,2841.72
147,47,1063.46
375,21,300.93
37,87,211.49
30,84,501.24
3,33,2868.48
40,265,4058.75
9,476,3123.57
28,180,4695.66
24,35,514.56
78,19,343.21
74,61,927.2800000000001
170,8,135.75000000000003
29,39,254.11
253,37,258.25
113,12,2821.08
297,26,2849.83
7,1064,12973.460000000001
45,136,4203.93
30,71,2114.33
668,6,93.35000000000001
14,63,1122.38
432,14,240.68
453,26,890.94
236,38,630.43
688,26,167.1
373,132,586.24
21,33,918.44
226,60,511.68
7,43,1172.46
611,7,209.4
379,53,291.56
53,300,7163.0
53,34,1382.07
47,48,459.58
168,54,1142.03
4,428,7807.91
19,526,8026.54
78,15,307.76
10,23,385.1
78,29,440.42
66,51,999.45
145,6,166.3
190,103,2117.27
39,176,3442.15
60,37,1349.67
32,841,16249.289999999999
10,16,382.14
421,234,1079.66
602,18,430.69
50,206,5778.63
204,183,5367.0199999999995
39,42,650.41
460,2,429.7
385,8,100.91000000000001
24,153,739.22
631,48,724.89
406,4,81.15
366,1,590.0
565,24,445.15
40,648,4347.31
8,72,583.4300000000001
28,256,6723.03
661,12,283.73
430,92,1921.91
31,4,777.6
435,70,778.49
282,35,2027.3
464,11,186.15
323,70,1256.9
73,66,1312.21
107,118,2294.65
239,13,178.96
52,99,804.3
574,158,2305.59
0,552,10271.52
465,17,182.59
46,101,719.81
81,73,1232.94
9,230,20324.54
386,71,1361.28
1,382,3593.06
91,86,1998.0
430,68,490.6
143,3,90.0
16,258,4318.48
289,71,1341.39
28,35,659.4599999999999
297,5,89.2
84,18,744.02
339,33,1307.58
129,10,111.35
50,392,5511.41
17,121,8657.39
414,29,205.75
16,60,454.86
562,39,618.96
127,57,1009.6
53,348,6579.78
576,14,209.57
381,10,350.99
105,311,5345.55
10,230,4478.53
4,185,1082.19
44,36,267.13
100,63,1264.19
402,25,252.68
37,18,113.48000000000002
718,12,321.88000000000005
225,38,214.18
191,13,443.06
23,101,918.71
435,18,433.36
392,10,942.75
47,1028,4881.07
14,151,1064.26
599,6,30.15
31,122,975.87
31,146,921.25
85,37,653.24
621,34,137.99
32,471,6354.1
21,90,389.18
3,355,3974.75
50,7,174.8
217,30,252.52
120,104,500.54
63,11,146.87
17,204,4774.17
169,33,541.9
648,42,170.3
374,106,2011.82
500,3,58.5
5,948,5032.22
23,42,829.4100000000001
116,43,799.9
396,54,212.78
95,277,1457.19
33,18,330.45
156,614,4909.66
207,100,1574.93
726,18,228.34
53,5,109.36000000000001
632,50,818.29
92,6,877.4399999999999
235,10,44534.3
1,91,4777.18
502,47,197.57
404,5,1192.2
116,86,348.91
171,10,190.53
332,4,234.0
238,103,1980.4
5,149,4447.33
164,1,51.0
44,95,623.93
158,46,842.42
269,50,283.73
236,314,3845.78
572,122,611.08
429,5,65.3
51,27,618.27
35,7,71.66
149,131,1979.8700000000001
9,20,375.35
30,65,2054.36
555,47,596.09
65,33,93.82000000000001
1,282,3099.3
24,48,470.8
86,66,3168.94
71,402,2304.58
1,1234,11980.09
476,34,223.85999999999999
35,261,5564.09
4,66,908.35
22,601,15956.97
18,163,3403.4500000000003
2,230,4546.41
50,207,6860.18
8,521,9227.82
38,449,1990.88
470,18,622.36
81,53,4366.78
179,12,236.26000000000002
98,21,115.31
683,38,203.14
519,44,376.46
281,29,397.15
731,31,432.96
429,75,1194.92
53,14,257.32
379,35,1227.54
682,1,77.52
7,200,6114.03
11,158,900.53
442,11,352.8
2,307,5503.15
376,91,383.78000000000003
11,33,652.74
432,131,1077.24
29,763,8497.82
65,48,912.08
214,35,947.61
8,189,3780.81
397,16,339.34
23,96,692.22
58,12,153.12
4,512,14617.39
476,19,442.0
394,51,854.15
39,154,2958.83
63,239,1891.91
590,13,160.75
12,369,4076.5
11,299,6126.25
8,261,6188.18
96,47,318.76
186,352,2148.38
303,146,861.01
9,300,5263.83
383,13,222.4
134,1,244.8
388,22,317.08
10,96,360.75
64,22,295.93
4,92,3939.24
14,19,358.49
73,47,789.89
9,227,5286.8
7,88,2340.84
22,106,735.82
357,9,316.58
1,55,961.49
281,512,8153.04
1,477,2791.69
261,14,1542.08
172,80,1447.74
201,6,143.1
3,297,2083.4
33,25,659.4100000000001
449,55,289.48
1,685,35058.46
460,130,1380.44
568,35,283.85
156,301,1427.6
12,399,2103.71
288,30,554.6
4,718,147142.77
43,21,532.49
64,162,3484.73
397,17,175.0
534,5,111.5
1,174,3298.59
640,13,291.76
504,62,220.13
103,309,2118.72
28,242,5464.85
31,35,547.0600000000001
19,43,759.17
122,205,2293.33
16,938,7995.36
406,6,101.1
23,27,564.62
411,91,404.45
294,17,311.55
28,6,1692.27
402,8,227.47000000000003
330,29,492.88
409,41,701.61
413,9,176.69
18,371,3351.75
725,17,157.32999999999998
393,55,1092.81
407,105,1596.29
575,6,1437.43
378,63,451.3
1,1073,20203.58
239,89,1275.25
141,74,1484.07
23,126,886.5699999999999
61,68,959.37
88,115,6543.68
480,12,188.4
15,241,7434.31
16,60,409.65
50,534,10323.03
59,331,7678.88
25,77,355.1
44,15,62.43
388,14,293.74
73,21,815.9000000000001
182,34,409.04
226,5,1998.0
383,37,147.27
26,826,3077.7
22,119,1609.0
38,35,692.19
42,347,6517.49
288,9,296.25
87,150,4010.7
87,48,869.51
9,94,2997.28
400,10,165.45000000000002
25,168,3489.28
12,114,302.1
57,279,5081.33
319,5,244.2
732,12,312.65
18,202,3435.76
17,18,309.65
437,80,1404.68
4,200,3616.41
596,7,130.6
23,350,6663.68
126,129,7335.75
72,76,1265.82
11,108,657.8100000000001
40,33,684.34
29,14,277.05
169,40,671.01
19,191,703.02
108,12,241.09
149,8,159.85
661,18,342.4
738,44,1182.0
35,37,563.37
3,181,704.55
0,4306,114966.42
30,183,1813.21
387,7,171.81
218,42,727.11
5,462,9823.64
24,342,8085.9800000000005
29,678,19617.95
383,24,383.96999999999997
82,32,508.51
66,24,452.89
483,43,816.6
37,42,836.06
35,66,1915.68
134,131,540.13
446,10,428.45
66,1,432.0
28,83,1074.15
17,133,1261.88
35,30,604.51
492,54,263.73
239,144,1024.04
22,36,856.03
264,75,1165.36
8,396,6805.4400000000005
542,11,144.14999999999998
71,73,1818.31
30,6,101.69999999999999
686,7,147.3
375,75,979.85
598,27,701.96
474,19,321.65000000000003
596,80,6116.92
177,252,1545.83
45,224,3830.84
1,810,22116.73
561,7,105.5
535,6,116.18
72,92,2742.41
470,31,555.87
66,20,1200.2
364,123,930.7
3,791,29018.06
455,21,347.8
40,403,7098.24
645,25,395.5
46,67,481.49
729,6,105.78000000000002
197,59,415.87
89,108,769.8100000000001
94,35,826.88
472,68,1404.58
9,214,1411.21
65,86,2026.06
217,6,388.75
3,35,1455.23
23,35,1225.3600000000001
172,262,2099.89
18,483,2230.96
3,30,1709.1
596,29,1123.75
332,187,3330.0299999999997
40,36,609.8100000000001
380,6,303.7
369,138,888.91
30,321,8056.76
449,40,572.77
9,79,1328.55
358,43,637.5500000000001
646,23,108.52
29,135,2442.37
2,584,4868.15
408,44,353.1
294,16,307.4
1,1493,10169.33
367,287,4292.35
1,15,1418.03
0,318,21770.98
394,69,1580.3
731,15,102.82
17,25,501.12
60,22,384.06
3,989,22950.22
241,10,208.28
94,41,737.05
402,111,828.21
31,15,509.52
371,39,754.87
1,241,17524.38
15,230,3902.01
505,11,180.75
218,31,939.48
74,80,1067.52
372,2499,51208.87
365,42,873.34
8,350,21758.25
646,10,112.85000000000001
14,348,1698.07
10,466,9502.26
604,44,1954.99
404,11,310.56
262,8,114.56
366,154,4892.68
15,66,1060.25
371,61,223.42
8,134,2567.06
8,421,244784.25
22,177,822.92
2,38,558.96
32,612,4121.68
100,71,2939.55
592,2,140.75
263,9,241.06
553,8,125.3
14,131,2485.9700000000003
1,177,5653.67
2,49,396.48
491,41,302.6
406,25,473.0
32,56,397.99
26,4,107.95
311,8,117.85
159,44,700.41
35,44,2310.04
630,18,332.17
44,29,522.91
540,18,293.79
7,38,2812.77
382,82,749.0
681,12,188.44
176,5,1776.0
647,3,842.4
130,56,721.8
318,138,3550.91
693,16,54.22
119,30,570.5
255,167,986.61
550,9,10396.5
431,20,510.20000000000005
421,27,456.40000000000003
8,49,1114.72
60,52,894.4100000000001
53,83,1344.78
8,274,13091.74
7,533,10142.64
645,21,348.75
145,122,2111.88
381,19,359.69
682,1,56.73
105,301,5852.64
396,86,527.94
15,466,6696.33
31,26,481.75
18,4,97.5
10,9,144.91000000000003
30,25,1764.72
171,35,717.21
287,20,389.5
201,9,257.7
208,23,63.440000000000005
37,274,5396.04
597,38,1130.21
310,17,334.4
19,429,2156.35
723,41,158.65
4,501,2557.18
19,11,170.32
29,25,380.6
78,20,432.2
409,4,152.35
289,25,384.59
124,13,618.73
3,162,2479.16
89,57,1444.58
64,60,770.42
296,9,386.62
9,419,2553.8
668,3,48.349999999999994
731,57,966.6600000000001
10,31,133.5
240,28,623.5
15,331,1551.04
7,1112,8337.53
14,6,628.78
3,21,787.85
105,72,1553.1299999999999
37,74,1070.97
87,176,2867.86
3,366,12240.16
49,337,6695.28
217,4,59.9
52,236,3179.06
562,29,434.6
326,394,3283.96
10,158,4022.9100000000003
12,75,1425.38
239,71,1185.01
63,71,1175.22
18,314,7491.92
46,263,1048.28
4,235,2211.05
196,18,3371.45
722,9,310.70000000000005
33,567,3100.02
3,268,5547.72
336,149,2169.39
169,118,2027.79
31,54,746.36
4,47,716.57
44,528,11878.88
5,123,801.12
23,90,1413.66
17,100,1422.52
471,51,824.28
515,9,129.69
626,1,10953.5
410,52,308.35
9,377,2248.5
17,708,12372.75
612,18,321.45
476,30,140.39000000000001
72,46,801.51
72,9,158.04
14,21,350.9
10,1270,20395.34
408,43,732.94
730,17,327.38
728,8,160.55
14,265,4049.13
152,21,389.78
1,180,4757.16
394,28,151.05
154,65,1112.0
1,293,5171.63
26,970,4464.92
11,537,11559.66
56,34,1621.88
43,94,1656.52
19,52,1006.53
85,46,1492.81
3,507,5526.88
26,27,164.34
3,267,5356.23
379,20,246.5
672,17,269.37
245,33,613.59
51,9,124.88
283,68,875.93
248,2,594.0
642,18,433.77
4,26,598.57
26,463,3826.86
8,60,1020.42
212,11,192.55
78,214,4303.06
551,236,1651.72
107,125,5201.47
23,447,8346.66
127,79,1226.8500000000001
3,65,1840.06
0,206,6081.88
430,4,53.65
498,36,603.25
141,60,1300.25
86,45,2696.36
334,14,157.09
185,18,247.44
409,9,147.66
430,7,126.0
628,19,43.87
1,173,2927.38
18,169,2656.56
499,31,544.47
603,17,325.24
301,23,530.15
134,50,1844.06
197,40,707.69
22,71,1670.3700000000001
95,113,1884.55
184,16,298.48
422,4,302.04
522,35,628.32
95,26,497.61
238,33,167.55
156,98,350.82
56,33,1530.3600000000001
22,24,434.98
29,192,1131.75
32,34,836.69
639,23,202.68
28,130,4967.42
138,22,361.21999999999997
593,18,341.59
5,76,1747.66
696,72,360.35
277,11,328.8
17,199,2236.63
648,47,389.78
382,29,309.49
4,258,8898.24
392,12,227.87
400,52,434.2
126,40,824.59
184,21,320.58000000000004
284,14,154.99
54,80,288.96999999999997
218,15,916.6099999999999
434,39,789.6
116,61,1000.16
161,269,817.8199999999999
499,49,196.25
42,57,1842.14
22,67,1820.09
22,14,490.22
72,33,446.18
260,71,602.63
199,68,1396.99
413,77,1161.2
78,175,3435.86
77,3,34.8
520,1,162.24
159,12,99.14
39,115,1274.29
520,2,31.85
30,11,175.92
43,5,389.64
569,18,245.48000000000002
158,71,463.90999999999997
59,411,6559.7300000000005
94,35,567.05
36,21,147.35
500,1,24.75
15,103,1771.78
165,22,433.74
154,33,167.42
215,25,376.5
219,38,610.59
29,84,685.39
323,35,612.13
19,1836,7860.8
19,17,255.4
5,47,774.52
15,53,862.42
316,81,1338.08
415,11,169.0
9,490,8706.97
374,26,410.95
40,72,2362.91
36,19,372.7
60,24,796.4000000000001
617,15,244.31
60,126,592.51
21,162,2255.66
15,136,684.6
562,12,432.45
45,80,1481.4
575,49,1575.68
406,37,1027.15
280,39,609.5699999999999
49,35,30306.79
481,40,422.85999999999996
17,573,8977.94
3,323,1437.57
71,32,652.21
25,259,4867.72
526,8,109.73
443,1,2803.2
5,134,2463.17
10,35,300.83
2,2639,27246.88
31,381,8428.53
263,10,158.95000000000002
8,189,3084.54
502,41,736.9300000000001
211,49,2046.3400000000001
737,5,80.4
682,71,542.89
45,141,2262.05
28,83,399.09
35,425,1507.25
42,12,169.48000000000002
31,101,2057.39
249,37,535.34
24,110,781.28
15,1,49.8
73,54,895.62
44,62,570.96
394,51,634.68
9,153,2957.83
5,86,3766.6
19,528,4964.03
39,75,801.31
11,156,1162.65
275,256,4417.27
138,64,686.14
410,17,239.12
249,198,2291.77
31,102,2156.77
10,41,763.28
65,94,381.0
19,181,756.39
2,756,12948.48
29,22,260.08
737,8,110.05
633,23,143.85999999999999
49,72,1305.63
380,58,639.24
386,2,195.0
26,36,1267.6499999999999
60,6,104.82
372,17,208.97
28,8,139.10000000000002
192,383,6854.17
211,78,332.82
375,31,727.85
628,44,407.94
53,42,893.59
22,29,149.29
392,19,538.4
530,27,554.67
170,125,753.18
25,617,3738.85
119,24,521.03
462,1,39.95
385,46,819.01
4,77,1669.49
110,29,2137.3
396,42,828.5500000000001
725,21,431.98
406,13,362.42
420,33,540.87
31,179,1602.51
2,24,1662.3
18,29,304.47
417,229,3264.23
719,19,310.72
434,1,34.8
8,238,4608.75
403,32,136.01
240,66,847.41
66,39,705.12
445,2,330.0
30,264,6680.83
318,145,1272.05
213,5,370.79999999999995
185,164,965.4399999999999
192,126,1547.94
263,31,922.1
164,91,1327.16
196,67,993.54
33,112,1370.48
12,85,483.99
180,70,321.43
5,20,382.67
733,9,147.4
385,125,491.81
197,21,383.58
595,19,150.35
156,48,876.89
89,161,9060.39
547,35,662.33
29,182,1041.75
78,89,2726.73
379,112,1177.72
661,15,412.92
57,11,216.17
46,218,1174.9
564,6,93.8
11,332,5703.52
386,18,227.15
578,7,182.1
409,22,346.9
73,109,1757.95
403,22,516.28
23,20,497.45
143,176,4041.97
10,203,5679.53
18,18,178.26
470,13,104.0
374,6,797.8499999999999
74,35,1666.8600000000001
225,10,160.95
7,105,2283.63
505,92,2297.66
36,63,949.12
60,11,215.83
52,629,6427.66
234,24,607.0
648,9,2135.46
10,16,247.32
260,18,409.57
533,18,320.25
26,68,397.88
25,70,680.84
536,20,75.28
247,70,1239.55
44,300,2859.31
18,683,5978.9
376,98,563.1
64,52,777.01
99,53,1019.76
312,49,788.81
46,138,3597.5
2,160,2427.32
10,179,2218.06
18,329,5554.89
21,277,9676.300000000001
476,8,137.8
4,238,3774.81
627,21,223.91000000000003
252,1,85.0
162,34,203.85999999999999
49,104,1980.56
198,83,292.01
10,59,1877.51
10,128,4102.27
39,46,958.78
7,137,1224.06
1,462,1897.57
30,715,15526.7
8,12,353.27
581,45,178.07
135,92,1508.0
85,3,211.32
116,25,411.7
417,29,2190.66
151,59,396.03000000000003
378,99,859.21
59,129,2245.9
154,79,1517.3600000000001
194,155,706.49
169,263,4877.84
311,43,824.35
43,261,12601.830000000002
98,64,498.79
38,321,9134.48
133,21,358.82
91,118,2399.33
108,278,5236.7300000000005
423,59,1295.25
70,46,948.88
46,26,476.34
11,79,994.13
360,144,2578.34
630,2,13916.34
609,7,101.36
39,238,790.2
497,1115,14523.67
200,2,489.59999999999997
438,2,1502.98
81,4,688.0
144,136,2864.97
238,1,30.599999999999998
16,1061,13023.4
22,564,20276.37
201,24,178.39
606,12,1079.1000000000001
319,17,206.98
145,242,1152.19
8,426,1652.18
19,230,4183.56
101,2,125.92
401,42,882.47
9,52,524.88
268,29,1829.04
73,176,2339.32
602,18,254.0
179,45,342.83
10,201,2618.77
